"","region","date","temp","rain"
"7074","DAS",2014-11-05,12.519,0
"7075","DAS",2014-11-06,12.692,2
"7076","DAS",2014-11-07,13.282,1
"7077","DAS",2014-11-08,13.8200000000001,1
"7078","DAS",2014-11-09,12.786,3
"7079","DAS",2014-11-10,13.491,2
"7080","DAS",2014-11-11,13.44,1
"7081","DAS",2014-11-12,12.066,6
"7082","DAS",2014-11-13,10.97,14
"7083","DAS",2014-11-14,10.484,13
"7084","DAS",2014-11-15,11.318,4
"7085","DAS",2014-11-16,13.351,8
"7086","DAS",2014-11-17,12.01,7
"7087","DAS",2014-11-18,10.845,2
"7088","DAS",2014-11-19,10.463,2
"7089","DAS",2014-11-20,11.855,2
"7090","DAS",2014-11-21,12.269,1
"7091","DAS",2014-11-22,12.896,1
"7092","DAS",2014-11-23,13.278,2
"7093","DAS",2014-11-24,12.866,1
"7094","DAS",2014-11-25,13.717,0
"7095","DAS",2014-11-26,14.217,3
"7096","DAS",2014-11-27,14.313,2
"7097","DAS",2014-11-28,14.87,3
"7098","DAS",2014-11-29,15.489,3
"7099","DAS",2014-11-30,15.97,1
"7100","DAS",2014-12-01,11.435,10
"7101","DAS",2014-12-02,8.90600000000001,2
"7102","DAS",2014-12-03,12.0820000000001,2
"7103","DAS",2014-12-04,9.39500000000004,9
"7104","DAS",2014-12-05,7.47700000000003,2
"7105","DAS",2014-12-06,7.05500000000001,1
"7106","DAS",2014-12-07,8.82300000000004,1
"7107","DAS",2014-12-08,9.38100000000003,2
"7108","DAS",2014-12-09,10.688,4
"7109","DAS",2014-12-10,12.942,1
"7110","DAS",2014-12-11,11.818,4
"7111","DAS",2014-12-12,9.05400000000003,3
"7112","DAS",2014-12-13,7.82800000000003,3
"7113","DAS",2014-12-14,9.48600000000005,1
"7114","DAS",2014-12-15,10.968,0
"7115","DAS",2014-12-16,8.13900000000001,1
"7116","DAS",2014-12-17,5.69300000000004,0
"7117","DAS",2014-12-18,6.80700000000002,1
"7118","DAS",2014-12-19,7.14000000000004,10
"7119","DAS",2014-12-20,8.274,2
"7120","DAS",2014-12-21,6.48000000000002,2
"7121","DAS",2014-12-22,6.02200000000005,1
"7122","DAS",2014-12-23,10.083,0
"7123","DAS",2014-12-24,11.916,1
"7124","DAS",2014-12-25,9.435,21
"7125","DAS",2014-12-26,8.64300000000003,3
"7126","DAS",2014-12-27,8.60500000000002,5
"7127","DAS",2014-12-28,7.31700000000001,2
"7128","DAS",2014-12-29,6.67600000000004,1
"7129","DAS",2014-12-30,6.97000000000003,0
"7130","DAS",2015-01-01,6.53000000000003,1
"7131","DAS",2015-01-02,6.00900000000001,1
"7132","DAS",2015-01-03,7.90300000000002,0
"7133","DAS",2015-01-04,9.35400000000004,0
"7134","DAS",2015-01-05,12.2070000000001,0
"7135","DAS",2015-01-06,12.72,0
"7136","DAS",2015-01-07,9.47800000000001,2
"7137","DAS",2015-01-08,7.774,1
"7138","DAS",2015-01-09,7.57400000000001,0
"7139","DAS",2015-01-10,7.37300000000005,1
"7140","DAS",2015-01-11,8.161,2
"7141","DAS",2015-01-12,8.07800000000003,1
"7142","DAS",2015-01-13,9.62100000000004,6
"7143","DAS",2015-01-14,10.045,1
"7144","DAS",2015-01-15,9.40300000000002,0
"7145","DAS",2015-01-16,8.46900000000005,0
"7146","DAS",2015-01-17,7.37400000000002,0
"7147","DAS",2015-01-18,8.13900000000001,0
"7148","DAS",2015-01-19,8.67400000000004,0
"7149","DAS",2015-01-20,10.192,1
"7150","DAS",2015-01-21,8.15200000000004,1
"7151","DAS",2015-01-22,6.012,0
"7152","DAS",2015-01-23,6.036,0
"7153","DAS",2015-01-24,8.25700000000001,1
"7154","DAS",2015-01-25,9.49100000000004,1
"7155","DAS",2015-01-26,10.405,2
"7156","DAS",2015-01-27,9.87200000000001,3
"7157","DAS",2015-01-28,8.66800000000001,4
"7158","DAS",2015-01-29,9.69900000000001,0
"7159","DAS",2015-01-30,8.80400000000003,1
"7160","DAS",2015-01-31,8.11600000000004,1
"7161","DAS",2015-02-01,8.42400000000004,1
"7162","DAS",2015-02-02,8.91400000000004,1
"7163","DAS",2015-02-03,8.709,3
"7164","DAS",2015-02-04,6.24299999999999,2
"7165","DAS",2015-02-05,4.58100000000002,9
"7166","DAS",2015-02-06,4.64800000000002,6
"7167","DAS",2015-02-07,7.09700000000004,1
"7168","DAS",2015-02-08,5.26800000000003,5
"7169","DAS",2015-02-09,2.351,4
"7170","DAS",2015-02-10,4.13600000000002,0
"7171","DAS",2015-02-11,6.86000000000001,0
"7172","DAS",2015-02-12,7.06,0
"7173","DAS",2015-02-13,7.94100000000003,0
"7174","DAS",2015-02-14,10.388,1
"7175","DAS",2015-02-15,12.447,3
"7176","DAS",2015-02-16,12.953,2
"7177","DAS",2015-02-17,10.374,2
"7178","DAS",2015-02-18,8.41400000000004,4
"7179","DAS",2015-02-19,8.29900000000004,3
"7180","DAS",2015-02-20,9.93400000000003,2
"7181","DAS",2015-02-21,10.923,3
"7182","DAS",2015-02-22,12.898,1
"7183","DAS",2015-02-23,12.129,2
"7184","DAS",2015-02-24,12.698,3
"7185","DAS",2015-02-25,13.92,1
"7186","DAS",2015-02-26,14.225,0
"7187","DAS",2015-02-27,12.934,0
"7188","DAS",2015-02-28,13.883,0
"7189","DAS",2015-03-01,11.08,2
"7190","DAS",2015-03-02,10.518,2
"7191","DAS",2015-03-03,13.3440000000001,0
"7192","DAS",2015-03-04,10.876,3
"7193","DAS",2015-03-05,12.465,1
"7194","DAS",2015-03-06,12.435,2
"7195","DAS",2015-03-07,12.626,2
"7196","DAS",2015-03-08,13.022,0
"7197","DAS",2015-03-09,11.917,8
"7198","DAS",2015-03-10,6.75700000000001,12
"7199","DAS",2015-03-11,7.85200000000003,10
"7200","DAS",2015-03-12,8.65300000000002,4
"7201","DAS",2015-03-13,10.514,3
"7202","DAS",2015-03-14,12.175,1
"7203","DAS",2015-03-15,14.188,1
"7204","DAS",2015-03-16,14.145,2
"7205","DAS",2015-03-17,14.69,1
"7206","DAS",2015-03-18,17.083,0
"7207","DAS",2015-03-19,16.026,1
"7208","DAS",2015-03-20,15.272,0
"7209","DAS",2015-03-21,14.94,2
"7210","DAS",2015-03-22,12.575,9
"7211","DAS",2015-03-23,10.293,16
"7212","DAS",2015-03-24,8.95600000000002,20
"7213","DAS",2015-03-25,8.18800000000005,15
"7214","DAS",2015-03-26,11.128,6
"7215","DAS",2015-03-27,12.509,4
"7216","DAS",2015-03-28,12.847,1
"7217","DAS",2015-03-29,13.765,7
"7218","DAS",2015-03-30,15.08,5
"7219","DAS",2015-03-31,15.827,4
"7220","DAS",2015-04-01,15.73,6
"7221","DAS",2015-04-02,17.822,0
"7222","DAS",2015-04-03,16.867,0
"7223","DAS",2015-04-04,17.766,0
"7224","DAS",2015-04-05,17.914,0
"7225","DAS",2015-04-06,15.726,15
"7226","DAS",2015-04-07,13.627,10
"7227","DAS",2015-04-08,11.799,2
"7228","DAS",2015-04-09,13.066,2
"7229","DAS",2015-04-10,12.174,8
"7230","DAS",2015-04-11,10.311,38
"7231","DAS",2015-04-12,11.94,8
"7232","DAS",2015-04-13,10.235,5
"7233","DAS",2015-04-14,10.141,0
"7234","DAS",2015-04-15,12.509,1
"7235","DAS",2015-04-16,14.132,0
"7236","DAS",2015-04-17,15.834,1
"7237","DAS",2015-04-18,17.045,2
"7238","DAS",2015-04-19,17.396,1
"7239","DAS",2015-04-20,17.49,0
"7240","DAS",2015-04-21,14.035,5
"7241","DAS",2015-04-22,13.938,7
"7242","DAS",2015-04-23,14.232,4
"7243","DAS",2015-04-24,13.916,5
"7244","DAS",2015-04-25,13.979,8
"7245","DAS",2015-04-26,14.479,5
"7246","DAS",2015-04-27,15.857,3
"7247","DAS",2015-04-28,16.79,2
"7248","DAS",2015-04-29,16.808,7
"7249","DAS",2015-04-30,16.097,6
"7250","DAS",2015-05-01,15.742,9
"7251","DAS",2015-05-02,17.075,3
"7252","DAS",2015-05-03,17.433,2
"7253","DAS",2015-05-04,15.547,6
"7254","DAS",2015-05-05,14.764,8
"7255","DAS",2015-05-06,16.781,3
"7256","DAS",2015-05-07,17.171,4
"7257","DAS",2015-05-08,16.669,6
"7258","DAS",2015-05-09,16.9690000000001,4
"7259","DAS",2015-05-10,16.952,9
"7260","DAS",2015-05-11,15.894,10
"7261","DAS",2015-05-12,15.837,3
"7262","DAS",2015-05-13,16.625,10
"7263","DAS",2015-05-14,17.325,2
"7264","DAS",2015-05-15,18.596,0
"7265","DAS",2015-05-16,18.1950000000001,0
"7266","DAS",2015-05-17,18.181,0
"7267","DAS",2015-05-18,18.955,0
"7268","DAS",2015-05-19,18.626,0
"7269","DAS",2015-05-20,15.783,7
"7270","DAS",2015-05-21,13.827,15
"7271","DAS",2015-05-22,16.367,40
"7272","DAS",2015-05-23,15.77,151
"7273","DAS",2015-05-24,15.98,197
"7274","DAS",2015-05-25,16.42,16
"7275","DAS",2015-05-26,15.654,29
"7276","DAS",2015-05-27,17.223,12
"7277","DAS",2015-05-28,17.947,7
"7278","DAS",2015-05-29,18.792,4
"7279","DAS",2015-05-30,18.731,7
"7280","DAS",2015-05-31,16.975,14
"7281","DAS",2015-06-01,17.397,8
"7282","DAS",2015-06-02,18.309,12
"7283","DAS",2015-06-03,18.727,3
"7284","DAS",2015-06-04,18.221,2
"7285","DAS",2015-06-05,18.831,1
"7286","DAS",2015-06-06,17.262,5
"7287","DAS",2015-06-07,17.675,6
"7288","DAS",2015-06-08,19.045,0
"7289","DAS",2015-06-09,19.36,0
"7290","DAS",2015-06-10,19.564,0
"7291","DAS",2015-06-11,19.954,0
"7292","DAS",2015-06-12,19.387,6
"7293","DAS",2015-06-13,18.549,10
"7294","DAS",2015-06-14,18.247,8
"7295","DAS",2015-06-15,18.871,1
"7296","DAS",2015-06-16,19.345,2
"7297","DAS",2015-06-17,19.94,0
"7298","DAS",2015-06-18,19.701,0
"7299","DAS",2015-06-19,19.375,1
"7300","DAS",2015-06-20,18.785,4
"7301","DAS",2015-06-21,18.737,1
"7302","DAS",2015-06-22,19.023,5
"7303","DAS",2015-06-23,18.201,14
"7304","DAS",2015-06-24,19.017,16
"7305","DAS",2015-06-25,20.244,6
"7306","DAS",2015-06-26,20.323,2
"7307","DAS",2015-06-27,20.255,2
"7308","DAS",2015-06-28,19.922,1
"7309","DAS",2015-06-29,19.26,2
"7310","DAS",2015-06-30,19.692,2
"7311","DAS",2015-07-01,19.869,1
"7312","DAS",2015-07-02,19.183,2
"7313","DAS",2015-07-03,19.289,1
"7314","DAS",2015-07-04,19.351,1
"7315","DAS",2015-07-05,19.135,11
"7316","DAS",2015-07-06,18.739,5
"7317","DAS",2015-07-07,17.934,9
"7318","DAS",2015-07-08,17.298,16
"7319","DAS",2015-07-09,19.391,9
"7320","DAS",2015-07-10,18.388,28
"7321","DAS",2015-07-11,19.29,14
"7322","DAS",2015-07-12,19.268,6
"7323","DAS",2015-07-13,18.821,7
"7324","DAS",2015-07-14,18.698,51
"7325","DAS",2015-07-15,18.61,8
"7326","DAS",2015-07-16,19.347,8
"7327","DAS",2015-07-17,19.454,49
"7328","DAS",2015-07-18,19.042,10
"7329","DAS",2015-07-19,16.766,41
"7330","DAS",2015-07-20,17.607,16
"7331","DAS",2015-07-21,19.289,0
"7332","DAS",2015-07-22,17.637,2
"7333","DAS",2015-07-23,17.59,7
"7334","DAS",2015-07-24,17.733,1
"7335","DAS",2015-07-25,18.133,12
"7336","DAS",2015-07-26,18.033,24
"7337","DAS",2015-07-27,16.33,30
"7338","DAS",2015-07-28,15.542,23
"7339","DAS",2015-07-29,16.627,12
"7340","DAS",2015-07-30,17.47,0
"7341","DAS",2015-07-31,17.851,0
"7342","DAS",2015-08-01,17.883,0
"7343","DAS",2015-08-02,17.977,0
"7344","DAS",2015-08-03,18.231,1
"7345","DAS",2015-08-04,17.803,2
"7346","DAS",2015-08-05,16.705,3
"7347","DAS",2015-08-06,18.465,3
"7348","DAS",2015-08-07,18.579,120
"7349","DAS",2015-08-08,15.875,207
"7350","DAS",2015-08-09,17.115,24
"7351","DAS",2015-08-10,18.224,1
"7352","DAS",2015-08-11,18.793,4
"7353","DAS",2015-08-12,19.151,8
"7354","DAS",2015-08-13,17.91,13
"7355","DAS",2015-08-14,17.659,16
"7356","DAS",2015-08-15,18.598,6
"7357","DAS",2015-08-16,17.819,17
"7358","DAS",2015-08-17,17.204,6
"7359","DAS",2015-08-18,17.629,14
"7360","DAS",2015-08-19,18.189,13
"7361","DAS",2015-08-20,19.475,1
"7362","DAS",2015-08-21,19.33,5
"7363","DAS",2015-08-22,18.716,7
"7364","DAS",2015-08-23,18.577,23
"7365","DAS",2015-08-24,18.314,6
"7366","DAS",2015-08-25,18.251,13
"7367","DAS",2015-08-26,17.546,31
"7368","DAS",2015-08-27,16.293,27
"7369","DAS",2015-08-28,15.941,29
"7370","DAS",2015-08-29,15.166,32
"7371","DAS",2015-08-30,15.506,12
"7372","DAS",2015-08-31,16.201,11
"7373","DAS",2015-09-01,16.953,12
"7374","DAS",2015-09-02,16.896,16
"7375","DAS",2015-09-03,17.87,5
"7376","DAS",2015-09-04,17.87,10
"7377","DAS",2015-09-05,17.939,10
"7378","DAS",2015-09-06,19.104,1
"7379","DAS",2015-09-07,16.041,27
"7380","DAS",2015-09-08,16.732,10
"7381","DAS",2015-09-09,16.643,7
"7382","DAS",2015-09-10,16.743,3
"7383","DAS",2015-09-11,16.815,3
"7384","DAS",2015-09-12,16.657,3
"7385","DAS",2015-09-13,16.323,1
"7386","DAS",2015-09-14,17.31,1
"7387","DAS",2015-09-15,17.4570000000001,13
"7388","DAS",2015-09-16,17.338,11
"7389","DAS",2015-09-17,16.96,4
"7390","DAS",2015-09-18,16.728,0
"7391","DAS",2015-09-19,17.306,1
"7392","DAS",2015-09-20,17.059,4
"7393","DAS",2015-09-21,17.26,37
"7394","DAS",2015-09-22,17.619,10
"7395","DAS",2015-09-23,17.797,2
"7396","DAS",2015-09-24,18.114,2
"7397","DAS",2015-09-25,17.988,2
"7398","DAS",2015-09-26,17.639,3
"7399","DAS",2015-09-27,17.237,1
"7400","DAS",2015-09-28,16.753,254
"7401","DAS",2015-09-29,17.834,14
"7402","DAS",2015-09-30,18.0940000000001,14
"7403","DAS",2015-10-01,18.151,2
"7404","DAS",2015-10-02,17.482,2
"7405","DAS",2015-10-03,18.12,0
"7406","DAS",2015-10-04,17.767,1
"7407","DAS",2015-10-05,18.144,1
"7408","DAS",2015-10-06,17.179,4
"7409","DAS",2015-10-07,16.433,1
"7410","DAS",2015-10-08,16.631,3
"7411","DAS",2015-10-09,15.953,7
"7412","DAS",2015-10-10,15.804,10
"7413","DAS",2015-10-11,13.944,6
"7414","DAS",2015-10-12,14.434,3
"7415","DAS",2015-10-13,14.621,1
"7416","DAS",2015-10-14,14.59,0
"7417","DAS",2015-10-15,14.975,0
"7418","DAS",2015-10-16,15.142,0
"7419","DAS",2015-10-17,15.565,0
"7420","DAS",2015-10-18,16.208,3
"7421","DAS",2015-10-19,15.91,13
"7422","DAS",2015-10-20,14.818,33
"7423","DAS",2015-10-21,13.953,13
"7424","DAS",2015-10-22,14.34,3
"7425","DAS",2015-10-23,16.664,1
"7426","DAS",2015-10-24,16.924,6
"7427","DAS",2015-10-25,16.18,6
"7428","DAS",2015-10-26,16.141,7
"7429","DAS",2015-10-27,15.676,1
"7430","DAS",2015-10-28,15.355,5
"7431","DAS",2015-10-29,14.6,3
"7432","DAS",2015-10-30,15.222,3
"7433","DAS",2015-10-31,14.476,8
"7434","DAS",2015-11-01,13.93,10
"7435","DAS",2015-11-02,13.281,6
"7436","DAS",2015-11-03,15.068,5
"7437","DAS",2015-11-04,15.289,29
"7438","DAS",2015-11-05,15.971,2
"7439","DAS",2015-11-06,17.046,1
"7440","DAS",2015-11-07,16.418,1
"7441","DAS",2015-11-08,16.958,1
"7442","DAS",2015-11-09,15.983,8
"7443","DAS",2015-11-10,13.808,6
"7444","DAS",2015-11-11,14.105,6
"7445","DAS",2015-11-12,15.442,2
"7446","DAS",2015-11-13,15.593,4
"7447","DAS",2015-11-14,14.772,7
"7448","DAS",2015-11-15,14.722,2
"7449","DAS",2015-11-16,15.365,1
"7450","DAS",2015-11-17,15.83,1
"7451","DAS",2015-11-18,16.475,0
"7452","DAS",2015-11-19,15.724,4
"7453","DAS",2015-11-20,14.438,16
"7454","DAS",2015-11-21,13.422,12
"7455","DAS",2015-11-22,13.907,3
"7456","DAS",2015-11-23,14.728,1
"7457","DAS",2015-11-24,14.221,2
"7458","DAS",2015-11-25,12.361,5
"7459","DAS",2015-11-26,8.65200000000004,2
"7460","DAS",2015-11-27,8.26000000000005,1
"7461","DAS",2015-11-28,11.261,1
"7462","DAS",2015-11-29,12.61,1
"7463","DAS",2015-11-30,12.55,2
"7464","DAS",2015-12-01,12.374,1
"7465","DAS",2015-12-02,12.876,0
"7466","DAS",2015-12-03,11.014,2
"7467","DAS",2015-12-04,10.413,2
"7468","DAS",2015-12-05,13.132,1
"7469","DAS",2015-12-06,12.863,9
"7470","DAS",2015-12-07,11.677,11
"7471","DAS",2015-12-08,11.854,3
"7472","DAS",2015-12-09,13.369,41
"7473","DAS",2015-12-10,11.674,8
"7474","DAS",2015-12-11,11.089,2
"7475","DAS",2015-12-12,11.065,2
"7476","DAS",2015-12-13,12.337,0
"7477","DAS",2015-12-14,12.839,2
"7478","DAS",2015-12-15,10.909,2
"7479","DAS",2015-12-16,7.43900000000002,1
"7480","DAS",2015-12-17,5.72200000000004,1
"7481","DAS",2015-12-18,6.96300000000002,1
"7482","DAS",2015-12-19,9.60400000000004,0
"7483","DAS",2015-12-20,10.8320000000001,1
"7484","DAS",2015-12-21,13.289,5
"7485","DAS",2015-12-22,14.359,1
"7486","DAS",2015-12-23,15.555,1
"7487","DAS",2015-12-24,14.953,0
"7488","DAS",2015-12-25,12.217,1
"7489","DAS",2015-12-26,11.3320000000001,1
"7490","DAS",2015-12-27,11.061,1
"7491","DAS",2015-12-28,9.505,2
"7492","DAS",2015-12-29,8.59000000000003,2
"7493","DAS",2015-12-30,9.25100000000003,2
"7494","DAS",2015-12-31,9.40500000000003,2
"7495","DAS",2016-01-01,10.604,1
"7496","DAS",2016-01-02,11.973,20
"7497","DAS",2016-01-03,12.666,18
"7498","DAS",2016-01-04,13.76,6
"7499","DAS",2016-01-05,13.326,3
"7500","DAS",2016-01-06,10.929,8
"7501","DAS",2016-01-07,9.851,6
"7502","DAS",2016-01-08,8.971,5
"7503","DAS",2016-01-09,8.59500000000003,1
"7504","DAS",2016-01-10,10.6,0
"7505","DAS",2016-01-11,9.572,14
"7506","DAS",2016-01-12,9.315,8
"7507","DAS",2016-01-13,7.06,12
"7508","DAS",2016-01-14,8.00800000000004,0
"7509","DAS",2016-01-15,7.072,17
"7510","DAS",2016-01-16,10.342,4
"7511","DAS",2016-01-17,10.479,18
"7512","DAS",2016-01-18,7.17400000000004,2
"7513","DAS",2016-01-19,7.29000000000002,4
"7514","DAS",2016-01-20,9.548,1
"7515","DAS",2016-01-21,11.866,2
"7516","DAS",2016-01-22,10.692,14
"7517","DAS",2016-01-23,4.90700000000004,34
"7518","DAS",2016-01-24,-2.34799999999996,15
"7519","DAS",2016-01-25,-0.46999999999997,0
"7520","DAS",2016-01-26,4.86799999999999,3
"7521","DAS",2016-01-27,7.99000000000001,13
"7522","DAS",2016-01-28,10.364,4
"7523","DAS",2016-01-29,11.934,33
"7524","DAS",2016-01-30,9.81300000000005,6
"7525","DAS",2016-01-31,10.6950000000001,1
"7526","DAS",2016-02-01,10.311,7
"7527","DAS",2016-02-02,7.49299999999999,4
"7528","DAS",2016-02-03,8.41200000000003,2
"7529","DAS",2016-02-04,10.284,4
"7530","DAS",2016-02-05,7.78900000000004,2
"7531","DAS",2016-02-06,3.45300000000003,1
"7532","DAS",2016-02-07,3.42500000000001,0
"7533","DAS",2016-02-08,4.95500000000004,0
"7534","DAS",2016-02-09,7.59500000000003,1
"7535","DAS",2016-02-10,10.229,3
"7536","DAS",2016-02-11,10.907,7
"7537","DAS",2016-02-12,12.93,1
"7538","DAS",2016-02-13,13.97,0
"7539","DAS",2016-02-14,11.37,3
"7540","DAS",2016-02-15,7.08600000000001,9
"7541","DAS",2016-02-16,5.36500000000001,7
"7542","DAS",2016-02-17,6.83100000000002,3
"7543","DAS",2016-02-18,7.61500000000001,1
"7544","DAS",2016-02-19,9.97900000000004,0
"7545","DAS",2016-02-20,7.53500000000003,7
"7546","DAS",2016-02-21,8.72200000000004,1
"7547","DAS",2016-02-22,12.257,2
"7548","DAS",2016-02-23,10.674,6
"7549","DAS",2016-02-24,8.09000000000003,4
"7550","DAS",2016-02-25,7.68100000000004,1
"7551","DAS",2016-02-26,8.30900000000003,2
"7552","DAS",2016-02-27,9.30100000000004,2
"7553","DAS",2016-02-28,10.546,1
"7554","DAS",2016-02-29,7.79000000000002,3
"7555","DAS",2016-03-01,7.70400000000001,1
"7556","DAS",2016-03-02,8.35700000000003,1
"7557","DAS",2016-03-03,10.114,2
"7558","DAS",2016-03-04,12.122,3
"7559","DAS",2016-03-05,13.279,4
"7560","DAS",2016-03-06,13.308,1
"7561","DAS",2016-03-07,13.495,1
"7562","DAS",2016-03-08,14.133,2
"7563","DAS",2016-03-09,11.919,14
"7564","DAS",2016-03-10,8.31100000000004,44
"7565","DAS",2016-03-11,6.762,13
"7566","DAS",2016-03-12,9.56,6
"7567","DAS",2016-03-13,12.226,48
"7568","DAS",2016-03-14,9.47900000000004,15
"7569","DAS",2016-03-15,8.23099999999999,9
"7570","DAS",2016-03-16,11.666,3
"7571","DAS",2016-03-17,13.693,3
"7572","DAS",2016-03-18,15.068,5
"7573","DAS",2016-03-19,14.862,4
"7574","DAS",2016-03-20,12.626,12
"7575","DAS",2016-03-21,11.391,19
"7576","DAS",2016-03-22,12.013,5
"7577","DAS",2016-03-23,11.864,13
"7578","DAS",2016-03-24,7.71800000000002,22
"7579","DAS",2016-03-25,5.32800000000003,19
"7580","DAS",2016-03-26,6.459,2
"7581","DAS",2016-03-27,3.98099999999999,2
"7582","DAS",2016-03-28,6.85200000000003,0
"7583","DAS",2016-03-29,10.798,1
"7584","DAS",2016-03-30,13.88,1
"7585","DAS",2016-03-31,14.548,2
"7586","DAS",2016-04-01,14.222,1
"7587","DAS",2016-04-02,15.146,1
"7588","DAS",2016-04-03,16.164,2
"7589","DAS",2016-04-04,16.248,0
"7590","DAS",2016-04-05,14.924,1
"7591","DAS",2016-04-06,15.676,1
"7592","DAS",2016-04-07,16.642,0
"7593","DAS",2016-04-08,16.221,0
"7594","DAS",2016-04-09,16.101,0
"7595","DAS",2016-04-10,14.172,13
"7596","DAS",2016-04-11,13.017,11
"7597","DAS",2016-04-12,15.399,7
"7598","DAS",2016-04-13,14.447,38
"7599","DAS",2016-04-14,15.268,43
"7600","DAS",2016-04-15,15.309,10
"7601","DAS",2016-04-16,18.031,0
"7602","DAS",2016-04-17,16.716,2
"7603","DAS",2016-04-18,14.976,5
"7604","DAS",2016-04-19,14.811,7
"7605","DAS",2016-04-20,16.069,7
"7606","DAS",2016-04-21,17.889,0
"7607","DAS",2016-04-22,16.37,4
"7608","DAS",2016-04-23,16.682,2
"7609","DAS",2016-04-24,14.932,0
"7610","DAS",2016-04-25,15.779,4
"7611","DAS",2016-04-26,16.106,8
"7612","DAS",2016-04-27,16.426,5
"7613","DAS",2016-04-28,14.587,7
"7614","DAS",2016-04-29,13.488,10
"7615","DAS",2016-04-30,13.624,9
"7616","DAS",2016-05-01,14.691,12
"7617","DAS",2016-05-02,16.767,4
"7618","DAS",2016-05-03,18.317,4
"7619","DAS",2016-05-04,17.21,24
"7620","DAS",2016-05-05,17.566,13
"7621","DAS",2016-05-06,18.375,1
"7622","DAS",2016-05-07,17.802,3
"7623","DAS",2016-05-08,17.183,9
"7624","DAS",2016-05-09,17.742,11
"7625","DAS",2016-05-10,16.851,2
"7626","DAS",2016-05-11,15.979,8
"7627","DAS",2016-05-12,17.36,14
"7628","DAS",2016-05-13,17.504,26
"7629","DAS",2016-05-14,16.772,17
"7630","DAS",2016-05-15,17.273,24
"7631","DAS",2016-05-16,14.938,13
"7632","DAS",2016-05-17,15.129,14
"7633","DAS",2016-05-18,16.383,7
"7634","DAS",2016-05-19,17.091,1
"7635","DAS",2016-05-20,17.105,12
"7636","DAS",2016-05-21,15.887,23
"7637","DAS",2016-05-22,17.061,6
"7638","DAS",2016-05-23,18.088,20
"7639","DAS",2016-05-24,17.962,9
"7640","DAS",2016-05-25,18.049,7
"7641","DAS",2016-05-26,18.357,13
"7642","DAS",2016-05-27,19.264,8
"7643","DAS",2016-05-28,19.786,4
"7644","DAS",2016-05-29,19.883,3
"7645","DAS",2016-05-30,19.26,3
"7646","DAS",2016-05-31,19.189,3
"7647","DAS",2016-06-01,20.01,2
"7648","DAS",2016-06-02,18.8,4
"7649","DAS",2016-06-03,20.023,0
"7650","DAS",2016-06-04,19.845,2
"7651","DAS",2016-06-05,17.306,8
"7652","DAS",2016-06-06,16.972,22
"7653","DAS",2016-06-07,17.837,5
"7654","DAS",2016-06-08,17.606,17
"7655","DAS",2016-06-09,17.779,34
"7656","DAS",2016-06-10,16.346,47
"7657","DAS",2016-06-11,15.865,20
"7658","DAS",2016-06-12,17.464,30
"7659","DAS",2016-06-13,16.855,8
"7660","DAS",2016-06-14,17.839,7
"7661","DAS",2016-06-15,19.656,3
"7662","DAS",2016-06-16,19.518,2
"7663","DAS",2016-06-17,18.284,4
"7664","DAS",2016-06-18,18.482,7
"7665","DAS",2016-06-19,18.779,3
"7666","DAS",2016-06-20,18.296,10
"7667","DAS",2016-06-21,18.216,12
"7668","DAS",2016-06-22,19.578,16
"7669","DAS",2016-06-23,18.879,5
"7670","DAS",2016-06-24,19.116,10
"7671","DAS",2016-06-25,19.191,16
"7672","DAS",2016-06-26,18.793,19
"7673","DAS",2016-06-27,20.309,1
"7674","DAS",2016-06-28,19.481,4
"7675","DAS",2016-06-29,19.422,3
"7676","DAS",2016-06-30,18.852,2
"7677","DAS",2016-07-01,19.005,4
"7678","DAS",2016-07-02,18.783,15
"7679","DAS",2016-07-03,18.15,6
"7680","DAS",2016-07-04,19.377,1
"7681","DAS",2016-07-05,19.843,1
"7682","DAS",2016-07-06,19.433,2
"7683","DAS",2016-07-07,19.169,99
"7684","DAS",2016-07-08,18.19,133
"7685","DAS",2016-07-09,18.871,100
"7686","DAS",2016-07-10,18.096,38
"7687","DAS",2016-07-11,17.631,32
"7688","DAS",2016-07-12,18.414,36
"7689","DAS",2016-07-13,19.878,4
"7690","DAS",2016-07-14,19.5820000000001,13
"7691","DAS",2016-07-15,20.327,1
"7692","DAS",2016-07-16,20.33,1
"7693","DAS",2016-07-17,18.459,19
"7694","DAS",2016-07-18,17.038,72
"7695","DAS",2016-07-19,17.657,62
"7696","DAS",2016-07-20,18.1950000000001,4
"7697","DAS",2016-07-21,19.296,4
"7698","DAS",2016-07-22,18.786,13
"7699","DAS",2016-07-23,19.171,22
"7700","DAS",2016-07-24,19.214,1
"7701","DAS",2016-07-25,19.598,1
"7702","DAS",2016-07-26,18.826,13
"7703","DAS",2016-07-27,19.095,4
"7704","DAS",2016-07-28,18.792,2
"7705","DAS",2016-07-29,17.711,99
"7706","DAS",2016-07-30,18.19,2
"7707","DAS",2016-07-31,18.989,7
"7708","DAS",2016-08-01,17.539,11
"7709","DAS",2016-08-02,18.251,33
"7710","DAS",2016-08-03,18.587,16
"7711","DAS",2016-08-04,18.796,16
"7712","DAS",2016-08-05,18.53,9
"7713","DAS",2016-08-06,18.501,14
"7714","DAS",2016-08-07,18.313,27
"7715","DAS",2016-08-08,18.659,2
"7716","DAS",2016-08-09,17.971,7
